case,hyperparameters,num_trading_days,pct_trading_days,num_positive_returns,pct_positive_returns,mean,std,min,median,max,skew,kurtosis,t_statistic,p_value
cluster_1,"(70, 200, 2, 0.4, -2, -0.4)",271.5428571,0.447352318,140.3857143,0.519199741,0.001490753,0.023368212,-0.091464448,0.000843196,0.128341237,0.752849186,6.60491431,-4.326786746,0.0000299
cluster_2,"(70, 200, 2, 0.4, -2, -0.4)",260.7285714,0.429536361,134.6714286,0.519636109,0.001286628,0.022526611,-0.093939322,0.000748485,0.108250173,0.304091131,5.035652075,-2.333172368,0.021561232
cluster_3,"(70, 200, 2, 0.4, -2, -0.4)",305.0142857,0.502494705,152.6571429,0.502655481,0.000807836,0.025029074,-0.102153934,0.000165261,0.138333483,0.683603871,6.964835418,-0.190387012,0.849344245
cluster_4,"(70, 200, 2, 0.4, -2, -0.4)",259.6571429,0.42777124,133.5285714,0.517347166,0.001523842,0.025320005,-0.104165299,0.000667438,0.128654423,0.486536906,6.160504366,-4.159540973,0.0000596
cluster_0,"(70, 200, 2, 0.5, -2, -0.5)",272.9571429,0.449682278,136.5857143,0.503329726,0.000924481,0.024840575,-0.11712824,0.0000999,0.136503812,0.547211157,9.315977859,-0.797015736,0.427071919
cluster_1,"(70, 200, 2, 0.5, -2, -0.5)",258.0571429,0.425135326,133.4142857,0.519252909,0.001597593,0.023535089,-0.090724126,0.000828873,0.127463924,0.748439025,6.475615956,-4.794780579,0.00000454
cluster_2,"(70, 200, 2, 0.5, -2, -0.5)",249.9,0.41169687,128.9857143,0.519342058,0.001267103,0.022582456,-0.093826336,0.000732357,0.108180126,0.299514316,5.082309218,-2.275648157,0.024920567
cluster_3,"(70, 200, 2, 0.5, -2, -0.5)",286.8571429,0.472581784,143.5714286,0.502992198,0.000852204,0.025156992,-0.101878588,0.000166132,0.138170183,0.701560878,7.034169161,-0.396554936,0.692450385
cluster_4,"(70, 200, 2, 0.5, -2, -0.5)",248.3571429,0.409155095,127.9,0.518243118,0.00158845,0.025316989,-0.103024384,0.000747935,0.127183032,0.524578738,6.070539848,-4.360092286,0.0000282
cluster_0,"(80, 50, 2, 0, -2, 0)",440.7625,0.48595645,225.6625,0.512884064,0.000876538,0.022254249,-0.114881563,0.00043259,0.147854517,0.662447916,11.22916145,1.905062847,0.058596395
cluster_1,"(80, 50, 2, 0, -2, 0)",435.625,0.480292172,224.9625,0.517430275,0.001163811,0.021126615,-0.099133182,0.000664025,0.137380434,0.744161721,9.661496073,-0.14975938,0.88114546
cluster_2,"(80, 50, 2, 0, -2, 0)",436.75,0.481532525,223.9375,0.513276661,0.001168891,0.02155151,-0.101678913,0.000548878,0.136750773,0.724572994,8.712662071,-0.164530113,0.869535347
cluster_3,"(80, 50, 2, 0, -2, 0)",462.05,0.509426681,233.0375,0.504843587,0.000867397,0.024437521,-0.121073034,0.000202757,0.170036807,0.909291171,11.14814551,2.119565307,0.035615738
cluster_4,"(80, 50, 2, 0, -2, 0)",431.0875,0.475289416,224.875,0.522655906,0.001274828,0.02256524,-0.110696365,0.00091847,0.127909997,0.313671166,7.275662077,-0.790800282,0.430378738
cluster_0,"(80, 50, 2, 0.1, -2, -0.1)",424.2,0.4676957,216.7375,0.512038629,0.000862588,0.02234572,-0.114881563,0.000401889,0.147770615,0.669358835,11.31930795,1.878004303,0.062244335
cluster_1,"(80, 50, 2, 0.1, -2, -0.1)",416.175,0.45884785,215.5,0.518921856,0.001194824,0.021146454,-0.097931788,0.000707554,0.135791489,0.734107528,9.396897874,-0.477630589,0.633575096
cluster_2,"(80, 50, 2, 0.1, -2, -0.1)",420.0375,0.463106395,215.1,0.513002446,0.001160939,0.021610462,-0.101092103,0.000524817,0.135298854,0.709069659,8.54736634,-0.20189817,0.84027651
cluster_3,"(80, 50, 2, 0.1, -2, -0.1)",444.9,0.490518192,224.275,0.504472546,0.000872031,0.024532867,-0.120436374,0.000197443,0.170036807,0.923092409,11.2325946,1.961532672,0.051578304
cluster_4,"(80, 50, 2, 0.1, -2, -0.1)",412.975,0.455319735,216.075,0.524277093,0.001297618,0.02255967,-0.110545108,0.00094179,0.127491007,0.30562923,7.386971605,-1.011260906,0.313630352
cluster_0,"(80, 50, 2, 0.2, -2, -0.2)",407.075,0.448814774,207.55,0.511053485,0.000844857,0.022465386,-0.114681972,0.000384666,0.147310452,0.682370216,11.32427646,2.043570731,0.042669464
cluster_1,"(80, 50, 2, 0.2, -2, -0.2)",395.9375,0.436535281,204.9625,0.518790258,0.001209149,0.021193977,-0.096658617,0.000709177,0.13532215,0.758781643,9.526353894,-0.587384907,0.557785637
cluster_2,"(80, 50, 2, 0.2, -2, -0.2)",402.5125,0.443784454,206.125,0.513177752,0.001177804,0.021637129,-0.099789625,0.000527694,0.135287775,0.746303681,8.561556278,-0.303408627,0.762016836
cluster_3,"(80, 50, 2, 0.2, -2, -0.2)",427.55,0.471389195,215.4,0.504250486,0.000871114,0.024612712,-0.120068352,0.000185864,0.168955435,0.918549538,11.29382461,1.967308924,0.050899948
cluster_4,"(80, 50, 2, 0.2, -2, -0.2)",393.4625,0.433806505,206.2375,0.525230148,0.001341332,0.022599763,-0.10843677,0.000951465,0.126840861,0.332249077,7.310363681,-1.302142378,0.19497471
cluster_0,"(80, 50, 2, 0.3, -2, -0.3)",387.3875,0.4271086,197.6625,0.5113608,0.000873454,0.022468368,-0.113649214,0.000377889,0.147310452,0.710696903,11.60069098,1.953036695,0.052584778
cluster_1,"(80, 50, 2, 0.3, -2, -0.3)",377.675,0.416400221,195.4875,0.518764533,0.00122211,0.02129782,-0.095229614,0.00072382,0.13532215,0.774377151,9.570872026,-0.460520149,0.645776107
cluster_2,"(80, 50, 2, 0.3, -2, -0.3)",382.6,0.421830209,195.9625,0.513188634,0.001173465,0.021697961,-0.098720932,0.000537397,0.134205182,0.734488937,8.501074372,-0.104350262,0.9170303
cluster_3,"(80, 50, 2, 0.3, -2, -0.3)",408.35,0.450220507,205.7,0.504244488,0.000903516,0.024759015,-0.118284172,0.000166702,0.168573683,0.940312868,11.27336447,1.839219799,0.067768059
cluster_4,"(80, 50, 2, 0.3, -2, -0.3)",373.8,0.412127894,196.05,0.525734506,0.001363156,0.022578051,-0.105259208,0.00096379,0.122547078,0.336799064,6.871106726,-1.192114834,0.235194414
cluster_0,"(80, 50, 2, 0.4, -2, -0.4)",370.925,0.408958104,189.2375,0.511530599,0.000898603,0.022622923,-0.113164087,0.000363587,0.1471425,0.726927992,11.63519873,1.739659446,0.083899521
cluster_1,"(80, 50, 2, 0.4, -2, -0.4)",358.9875,0.395796582,185.7,0.518569696,0.001227914,0.021431176,-0.095029217,0.000724222,0.13532215,0.787238489,9.573646387,-0.486085936,0.627582061
cluster_2,"(80, 50, 2, 0.4, -2, -0.4)",362.2125,0.39935226,185.725,0.513709814,0.001203623,0.021697474,-0.097487385,0.000575799,0.132079385,0.724227521,8.422976162,-0.275727239,0.783147471
cluster_3,"(80, 50, 2, 0.4, -2, -0.4)",390.325,0.430347299,196.375,0.503725955,0.000880102,0.024795103,-0.117993762,0.000158788,0.166579179,0.910460245,11.02739351,2.059661896,0.04107784
cluster_4,"(80, 50, 2, 0.4, -2, -0.4)",350.775,0.386742007,184.6875,0.527619824,0.001445938,0.022711608,-0.104241728,0.001069112,0.12215988,0.350302815,6.740599614,-1.6736244,0.096418727
cluster_0,"(80, 50, 2, 0.5, -2, -0.5)",350.3,0.386218302,178.6375,0.511416582,0.000905851,0.022747232,-0.111533831,0.000365724,0.146947713,0.752762096,11.80995688,1.778754166,0.077223646
cluster_1,"(80, 50, 2, 0.5, -2, -0.5)",341.1,0.376074972,176.375,0.518204319,0.001227367,0.021474714,-0.093597361,0.000714536,0.135240867,0.828766036,9.563531754,-0.284597846,0.776324981
cluster_2,"(80, 50, 2, 0.5, -2, -0.5)",344.3375,0.379644432,177.025,0.515255799,0.001236204,0.021699046,-0.096240568,0.000620217,0.131088892,0.738330636,8.610856972,-0.295579541,0.767967407
cluster_3,"(80, 50, 2, 0.5, -2, -0.5)",368.575,0.406367144,185.7375,0.504578236,0.00091874,0.024897083,-0.116457435,0.000200399,0.166085742,0.940364429,11.02779024,1.897908811,0.059558848
cluster_4,"(80, 50, 2, 0.5, -2, -0.5)",329.4,0.363175303,173.625,0.528217795,0.001497531,0.022902057,-0.104241728,0.001106914,0.121028843,0.340440482,6.678246437,-1.751519763,0.08198092
cluster_0,"(80, 150, 2, 0, -2, 0)",372.3375,0.526644272,186.9125,0.504304495,0.000718727,0.023392282,-0.12352996,0.000137954,0.137211226,0.396902542,9.671289551,-0.999966405,0.31904032
cluster_1,"(80, 150, 2, 0, -2, 0)",374.125,0.52917256,191.6,0.513744417,0.000982646,0.022114639,-0.100342453,0.000506645,0.130266284,0.607504594,7.47841679,-3.035250792,0.002828805
cluster_2,"(80, 150, 2, 0, -2, 0)",364.675,0.515806223,187.5375,0.516002656,0.001103149,0.022398108,-0.102000198,0.000645926,0.124835409,0.438025732,7.07862568,-3.719017178,0.000284198
cluster_3,"(80, 150, 2, 0, -2, 0)",388.975,0.550176803,193.8125,0.499362971,0.000673365,0.025754221,-0.118192307,0.00000552,0.152086774,0.638123243,8.005554834,-0.683366334,0.495519534
cluster_4,"(80, 150, 2, 0, -2, 0)",352.5375,0.498638614,182.1625,0.519601717,0.00153949,0.024130334,-0.104165861,0.000789974,0.133491982,0.572635667,6.936303866,-6.02249564,1.56E-08
cluster_0,"(80, 150, 2, 0.1, -2, -0.1)",358.575,0.507178218,180.2375,0.505035772,0.000750084,0.023557751,-0.122995032,0.000157235,0.137211226,0.398763157,9.674596685,-0.807968157,0.420396156
cluster_1,"(80, 150, 2, 0.1, -2, -0.1)",356.1,0.503677511,182.7125,0.514403668,0.001046872,0.022177638,-0.098715165,0.000531726,0.129987388,0.634614038,7.539500481,-3.035744302,0.002807985
cluster_2,"(80, 150, 2, 0.1, -2, -0.1)",352.975,0.499257426,181.625,0.516151111,0.001080295,0.022391931,-0.101259938,0.000660991,0.122810221,0.419557991,6.97804715,-3.069455793,0.002535322
cluster_3,"(80, 150, 2, 0.1, -2, -0.1)",370.325,0.523797737,184.85,0.499991337,0.000745764,0.025954855,-0.117615538,0.0000356,0.152086774,0.649832227,7.961553721,-0.737948053,0.46175561
cluster_4,"(80, 150, 2, 0.1, -2, -0.1)",339.5375,0.480251061,175.55,0.519972799,0.001563005,0.024098498,-0.103005988,0.000795559,0.133491982,0.612013714,6.937941965,-5.717180726,6.03E-08
cluster_0,"(80, 150, 2, 0.2, -2, -0.2)",343.65,0.486067893,172.725,0.505054691,0.000778022,0.023591689,-0.121020086,0.000180548,0.137181054,0.451510838,9.608598105,-1.044653893,0.297896418
cluster_1,"(80, 150, 2, 0.2, -2, -0.2)",338.25,0.478429986,173.6625,0.514925243,0.001120401,0.022315291,-0.097186733,0.00057274,0.129987388,0.679087923,7.527397148,-3.515797724,0.000573995
cluster_2,"(80, 150, 2, 0.2, -2, -0.2)",338.1625,0.478306223,173.9625,0.516006031,0.001072478,0.022397393,-0.100429801,0.000666372,0.12246883,0.448671838,7.253540976,-3.060708468,0.002607723
cluster_3,"(80, 150, 2, 0.2, -2, -0.2)",355.2875,0.502528289,177.0125,0.499104864,0.000734554,0.026024164,-0.116091806,-0.00000405,0.151454639,0.667902138,7.92584227,-0.765474844,0.445225926
cluster_4,"(80, 150, 2, 0.2, -2, -0.2)",326.225,0.461421499,168.75,0.520169362,0.001589623,0.024119464,-0.102694902,0.000802106,0.131949197,0.602198045,6.780803008,-5.946578546,1.97E-08
cluster_0,"(80, 150, 2, 0.3, -2, -0.3)",328.9125,0.465222772,165.4,0.505675273,0.000807868,0.02369008,-0.11947942,0.000193782,0.137181054,0.464299942,9.645805129,-1.292046815,0.198357885
cluster_1,"(80, 150, 2, 0.3, -2, -0.3)",323.95,0.458203678,166.6,0.516001748,0.00117245,0.022435713,-0.096617459,0.000623934,0.129815564,0.698282347,7.575001011,-3.843142627,0.000176158
cluster_2,"(80, 150, 2, 0.3, -2, -0.3)",323.45,0.457496464,166.4,0.516518587,0.001069827,0.022441292,-0.099540535,0.000674253,0.121810889,0.457025468,7.454768119,-3.125211,0.002119484
cluster_3,"(80, 150, 2, 0.3, -2, -0.3)",343.35,0.485643564,170.675,0.497977739,0.000706111,0.026091453,-0.116061308,-0.0000345,0.151454639,0.680043152,8.01216076,-0.701049854,0.484357638
cluster_4,"(80, 150, 2, 0.3, -2, -0.3)",315.4875,0.446234088,163,0.519608753,0.001567019,0.024173897,-0.102571507,0.000766781,0.13165961,0.59773761,6.792702505,-5.711934405,6.06E-08
cluster_0,"(80, 150, 2, 0.4, -2, -0.4)",310.4375,0.439091231,156.5375,0.507335048,0.000910781,0.023812563,-0.118103969,0.000254006,0.136873677,0.492925616,9.687706327,-1.693726754,0.09244045
cluster_1,"(80, 150, 2, 0.4, -2, -0.4)",311.2875,0.440293494,160.2875,0.516730929,0.001193671,0.022464528,-0.096028133,0.000634902,0.128453283,0.701004872,7.534546598,-3.800273874,0.000205978
cluster_2,"(80, 150, 2, 0.4, -2, -0.4)",308.375,0.436173975,158.4125,0.516015415,0.001073411,0.022468934,-0.099406907,0.000651571,0.121760909,0.467819879,7.519596534,-2.879648049,0.004541649
cluster_3,"(80, 150, 2, 0.4, -2, -0.4)",328.4125,0.464515559,163.3125,0.498170136,0.000709958,0.026228397,-0.115852388,-0.0000319,0.151208995,0.691400403,8.066956137,-0.608782863,0.543568502
cluster_4,"(80, 150, 2, 0.4, -2, -0.4)",300.975,0.425707214,155.975,0.520795634,0.001624435,0.024215988,-0.101550779,0.000817131,0.129833276,0.601224717,6.709747361,-5.863898236,2.78E-08
cluster_0,"(80, 150, 2, 0.5, -2, -0.5)",296.6125,0.419536775,149.4125,0.50674933,0.000903833,0.024020614,-0.117708441,0.000244692,0.136873677,0.505437153,9.741166934,-1.557475764,0.121524157
cluster_1,"(80, 150, 2, 0.5, -2, -0.5)",295.35,0.417751061,152.1,0.516772999,0.001178403,0.022528473,-0.095447894,0.000645134,0.12659806,0.680657641,7.354002197,-3.549105227,0.000509747
cluster_2,"(80, 150, 2, 0.5, -2, -0.5)",295.6875,0.41822843,151.8375,0.515930356,0.001066077,0.022578148,-0.0989329,0.000617159,0.121760909,0.479129238,7.617246009,-2.725685671,0.007152631
cluster_3,"(80, 150, 2, 0.5, -2, -0.5)",312.425,0.441902405,155.2875,0.498538675,0.000745699,0.02647159,-0.115520644,-0.000043,0.151145021,0.699395917,8.059058777,-0.702770297,0.4832918
cluster_4,"(80, 150, 2, 0.5, -2, -0.5)",288.225,0.407673267,149.525,0.521587767,0.001659698,0.024245028,-0.098307053,0.000851287,0.127236886,0.608107096,6.481580048,-5.673732757,7.39E-08
cluster_0,"(80, 200, 2, 0, -2, 0)",336.825,0.554901153,169.3875,0.505105538,0.000908082,0.024147016,-0.118956986,0.000173589,0.1382935,0.511099928,9.303030722,-0.495693894,0.620923802
cluster_1,"(80, 200, 2, 0, -2, 0)",327.7625,0.53997117,167.6125,0.513874014,0.001248611,0.02294948,-0.095090672,0.000612386,0.131938374,0.75527431,7.091551581,-2.884138324,0.004530722
cluster_2,"(80, 200, 2, 0, -2, 0)",309.15,0.509308072,159.3625,0.516915968,0.001195187,0.022908503,-0.09962022,0.000681535,0.119057378,0.370293326,5.526471107,-2.326624296,0.021479938
cluster_3,"(80, 200, 2, 0, -2, 0)",359.8625,0.592854201,179.6875,0.501628702,0.00076668,0.025886207,-0.111432361,0.000117445,0.150892743,0.689334975,7.676248943,0.367521606,0.713850779
cluster_4,"(80, 200, 2, 0, -2, 0)",310.975,0.512314662,159,0.514407204,0.00131273,0.024980402,-0.104648916,0.000586517,0.133662616,0.503216612,6.348037216,-3.011868132,0.003111895
cluster_0,"(80, 200, 2, 0.1, -2, -0.1)",322.65,0.5315486,162.3375,0.506011749,0.000916096,0.024372229,-0.118956986,0.000208514,0.1382935,0.506440026,9.251548172,-0.586868664,0.55824235
cluster_1,"(80, 200, 2, 0.1, -2, -0.1)",314.2625,0.517730643,161.0625,0.514727874,0.001285277,0.023060906,-0.095090672,0.000622005,0.131336077,0.748723797,7.036843304,-3.074597553,0.002507553
cluster_2,"(80, 200, 2, 0.1, -2, -0.1)",296.25,0.488056013,152.6375,0.5167752,0.001214843,0.02298282,-0.098981296,0.000693586,0.117442503,0.363533271,5.404966433,-2.279543279,0.024215386
cluster_3,"(80, 200, 2, 0.1, -2, -0.1)",345.3125,0.568883855,172.4125,0.501602499,0.00081126,0.025861408,-0.110173423,0.0000991,0.150640539,0.71759168,7.871562711,0.042920977,0.965828828
cluster_4,"(80, 200, 2, 0.1, -2, -0.1)",292.975,0.482660626,150.1,0.514618444,0.001354212,0.025135349,-0.104648916,0.000620523,0.131670621,0.481029044,6.166405233,-3.245104224,0.001469152
cluster_0,"(80, 200, 2, 0.2, -2, -0.2)",309.2125,0.509411038,155.5125,0.506052839,0.000939161,0.0245605,-0.118956986,0.000197706,0.137886918,0.502327424,9.179448718,-0.488722833,0.625793258
cluster_1,"(80, 200, 2, 0.2, -2, -0.2)",301.3875,0.496519769,154.8375,0.515587877,0.001336907,0.02311606,-0.094481661,0.000693781,0.129740682,0.747681961,6.917507706,-3.043293157,0.002759896
cluster_2,"(80, 200, 2, 0.2, -2, -0.2)",284.125,0.468080725,146.2625,0.51637024,0.001158188,0.02289467,-0.096295353,0.000673038,0.115766052,0.368389796,5.293435469,-1.778216126,0.077487913
cluster_3,"(80, 200, 2, 0.2, -2, -0.2)",332.9,0.548434926,166.2,0.501477107,0.000850404,0.025789029,-0.10734566,0.000124841,0.149231646,0.745327617,7.746853392,0.021630742,0.98277512
cluster_4,"(80, 200, 2, 0.2, -2, -0.2)",281.3125,0.463447282,144.2625,0.515062499,0.001388551,0.02513467,-0.103591257,0.00064374,0.130658199,0.494770167,6.17838964,-3.208400686,0.001640312
cluster_0,"(80, 200, 2, 0.3, -2, -0.3)",296.125,0.487850082,148.9,0.505854563,0.000963325,0.024825793,-0.11789968,0.000215735,0.136790332,0.497672581,9.01406483,-0.532062262,0.595545101
cluster_1,"(80, 200, 2, 0.3, -2, -0.3)",289.9875,0.47773888,149.3125,0.516983873,0.00132849,0.023158654,-0.093746999,0.000747671,0.129007549,0.727112709,6.876973433,-2.89489999,0.004358394
cluster_2,"(80, 200, 2, 0.3, -2, -0.3)",271.55,0.447364086,140.075,0.517693063,0.001242126,0.022956547,-0.096000749,0.000714172,0.114746014,0.375295071,5.294634239,-2.075760087,0.039794091
cluster_3,"(80, 200, 2, 0.3, -2, -0.3)",318.5,0.524711697,159.1125,0.501705362,0.000857812,0.025799476,-0.10636467,0.000119368,0.147236059,0.717407104,7.418759407,0.0532529,0.957611142
cluster_4,"(80, 200, 2, 0.3, -2, -0.3)",269.0625,0.443266063,138.025,0.515532412,0.001450276,0.02522171,-0.102969724,0.000623789,0.130099532,0.51120549,6.133974377,-3.482508784,0.000656949
cluster_0,"(80, 200, 2, 0.4, -2, -0.4)",281.65,0.464003295,141.7375,0.5065928,0.001047032,0.024825203,-0.114688227,0.000231501,0.13655252,0.560927511,8.913362252,-1.130132112,0.260462654
cluster_1,"(80, 200, 2, 0.4, -2, -0.4)",274.375,0.452018122,141.6375,0.518456078,0.001401388,0.023282457,-0.092887236,0.000801791,0.128663832,0.744238637,6.850346636,-3.581830378,0.000457678
cluster_2,"(80, 200, 2, 0.4, -2, -0.4)",259.8375,0.428068369,134.1375,0.518798046,0.001281971,0.023020775,-0.094713081,0.000732029,0.112464635,0.347353057,5.101969451,-2.23916686,0.026875448
cluster_3,"(80, 200, 2, 0.4, -2, -0.4)",304.4625,0.501585667,151.85,0.500897226,0.000843762,0.025843211,-0.105949275,0.0000953,0.143375986,0.687002706,7.005467256,-0.083645903,0.933462135
cluster_4,"(80, 200, 2, 0.4, -2, -0.4)",257.5625,0.424320428,132.05,0.51520231,0.001473858,0.025332937,-0.10246244,0.000599203,0.129388538,0.516199772,6.095440773,-3.78832856,0.000220599
cluster_0,"(80, 200, 2, 0.5, -2, -0.5)",271.4,0.447116969,136.2625,0.505754464,0.001043983,0.02497561,-0.114688227,0.000209486,0.13655252,0.571728351,8.906976949,-1.067469537,0.287729833
cluster_1,"(80, 200, 2, 0.5, -2, -0.5)",260.8875,0.429798188,134.7375,0.518774425,0.001513014,0.023417234,-0.091555006,0.000795077,0.127896184,0.757855715,6.740083713,-4.088270059,0.0000709
cluster_2,"(80, 200, 2, 0.5, -2, -0.5)",249.7375,0.41142916,128.85,0.518577327,0.001264016,0.023070529,-0.094279374,0.000719624,0.112403344,0.350909019,5.150769319,-2.145437878,0.033805167
cluster_3,"(80, 200, 2, 0.5, -2, -0.5)",286.1,0.471334432,142.8125,0.501554657,0.000885772,0.02602662,-0.105708348,0.000112759,0.143233099,0.70265822,7.051535469,-0.260807239,0.794644887
cluster_4,"(80, 200, 2, 0.5, -2, -0.5)",246.05,0.405354201,126.325,0.51624793,0.001532579,0.025361041,-0.10146414,0.00067036,0.128101071,0.55031969,6.024765909,-3.921346646,0.000137006
cluster_0,"(90, 50, 2, 0, -2, 0)",441.8111111,0.487112581,226.1444444,0.512692016,0.000840012,0.022483148,-0.118611295,0.000440053,0.150433622,0.651143818,11.7059496,2.156335961,0.032402007
cluster_1,"(90, 50, 2, 0, -2, 0)",433.7777778,0.478255543,223.9222222,0.517299985,0.001169224,0.020831815,-0.096745243,0.000653785,0.133482805,0.744193388,9.261422647,-0.388076609,0.698423059
cluster_2,"(90, 50, 2, 0, -2, 0)",436.2333333,0.480962881,223.6,0.513103342,0.001125557,0.021508755,-0.102834169,0.0005476,0.136021195,0.693520175,8.847082632,-0.03850326,0.969331863
cluster_3,"(90, 50, 2, 0, -2, 0)",456.7666667,0.503601617,230.7333333,0.505759194,0.000878051,0.024333384,-0.120631397,0.000230939,0.168028761,0.861001503,10.95212656,1.914292229,0.057186998
cluster_4,"(90, 50, 2, 0, -2, 0)",427.9666667,0.471848585,223.3444444,0.523140502,0.001253179,0.022157938,-0.108099932,0.000877905,0.125693626,0.362548157,7.322087313,-0.866827116,0.387321484
cluster_0,"(90, 50, 2, 0.1, -2, -0.1)",425.6111111,0.469251501,217.4111111,0.511856131,0.000820526,0.022589371,-0.118611295,0.000410962,0.150359043,0.657808796,11.77708117,2.198048805,0.029244138
cluster_1,"(90, 50, 2, 0.1, -2, -0.1)",414.7777778,0.457307362,214.6,0.518608559,0.001201034,0.020840262,-0.095352942,0.000690562,0.13207041,0.742972451,9.038470238,-0.696671709,0.48691836
cluster_2,"(90, 50, 2, 0.1, -2, -0.1)",419.3666667,0.462366777,214.7555556,0.512982553,0.001120536,0.021547852,-0.102312561,0.000528543,0.134244816,0.669945038,8.665820873,-0.064418829,0.948714182
