selected_stock,leg_stock,pvalue
KEY,WBD,0.021600388
KO,SWK,0.021610928
DHI,IPG,0.021615935
CCL,ORLY,0.021617146
CL,IT,0.021617363
AMD,STLD,0.021626339
ABC,WFC,0.021630129
GD,PEG,0.021631451
AKAM,RJF,0.021633548
HSIC,PKI,0.021634857
GOOG,RE,0.021635471
AMD,JNPR,0.021638973
NSC,PG,0.021643337
CMCSA,TECH,0.021644754
EIX,PEG,0.021645325
CBRE,KMB,0.021648635
CDNS,CLX,0.021652876
ISRG,MAA,0.021656867
DIS,STE,0.021660244
DIS,IT,0.021671118
AON,PTC,0.021674995
CE,XRAY,0.021678498
CNP,NDSN,0.021679878
MDLZ,POOL,0.021692623
MTD,ROST,0.021699789
ROST,SWK,0.021703236
ACN,CPB,0.021704237
CDNS,LKQ,0.021710457
NOC,SYK,0.021711219
ACGL,DTE,0.021724754
MGM,PRU,0.021733157
MCO,SNA,0.021733356
PHM,XOM,0.021733824
CE,LNT,0.021736159
DHI,HUM,0.021739772
DTE,RMD,0.021740326
PCAR,PKI,0.021742099
DVA,VTRS,0.021743221
ELV,FDX,0.021752893
CTSH,LEN,0.02176368
CMI,HST,0.021772833
CBRE,TT,0.02178398
TECH,UPS,0.021798782
K,PEP,0.02180497
CBRE,SBUX,0.021816844
CMI,VTR,0.021817843
AVB,YUM,0.021818704
CB,RJF,0.021823934
MGM,PTC,0.021833776
CCL,RE,0.021847974
UNP,WY,0.021849802
ES,MSI,0.021850393
MGM,TER,0.021860356
COF,EXPE,0.021866801
DTE,ROP,0.02186925
PH,PRU,0.02187217
LH,TT,0.02187521
AXON,TFC,0.021876333
BRK-B,PKI,0.021877839
PGR,TDG,0.021880408
RF,YUM,0.021888639
BIO,ICE,0.021890921
ICE,IDXX,0.021892761
ESS,SPGI,0.021901626
CDNS,WST,0.021902993
MS,SLB,0.021904218
HBAN,NDSN,0.021909835
AON,DPZ,0.021912031
HBAN,WEC,0.021913016
ADM,MAR,0.021913873
AMGN,RMD,0.02191388
PEP,TEL,0.021913935
DVA,VRTX,0.021923043
KMB,PFE,0.021923073
COF,TDG,0.021934088
CHD,HSIC,0.021937277
FITB,ORCL,0.021940567
NTRS,STLD,0.021945366
HSY,PH,0.021945858
FDX,HUM,0.021947477
NVR,TFX,0.021960526
RJF,USB,0.021964263
AES,GRMN,0.021969275
DUK,KLAC,0.021971171
MRK,WHR,0.021980689
ACN,BALL,0.02199297
AIG,EQR,0.021999289
AZO,FDS,0.021999455
BALL,CB,0.02200671
MMC,WEC,0.022019864
LYV,UHS,0.022020289
LYV,PCAR,0.02202509
IDXX,SNPS,0.022029481
AIG,WEC,0.022040431
ESS,RMD,0.022046061
JBHT,TJX,0.02205022
CRM,KO,0.022055149
ADI,XEL,0.022056624
EXR,PEP,0.022059402
BXP,CE,0.022060919
CB,HON,0.022061907
CMA,IDXX,0.02206269
AJG,TER,0.02206421
COST,TFC,0.02207288
BALL,DLTR,0.022072895
IFF,XRAY,0.022072999
INTU,SNPS,0.022079134
AEP,MRK,0.022086406
ANSS,MTB,0.022087816
HST,PH,0.022090547
BA,WFC,0.022093078
MS,WBA,0.022096401
CPB,WST,0.022107833
AOS,MAS,0.022115946
DGX,VMC,0.02211687
GEN,TDY,0.022131255
ADSK,IDXX,0.022138691
CBRE,ROL,0.022143178
DD,KLAC,0.022144753
HBAN,JBHT,0.022147129
TMO,WFC,0.022147414
AIG,CMG,0.022155579
AEP,USB,0.022156095
COF,SPG,0.022157207
DD,LHX,0.022159723
FRT,MNST,0.022161801
HON,TMUS,0.022173115
MS,RJF,0.022181026
CINF,ICE,0.022193001
IPG,KMB,0.022194951
PG,PRU,0.022209631
CE,OMC,0.022223439
MMM,TMO,0.022246917
MSI,RJF,0.022252103
FIS,JNJ,0.022258234
MO,VMC,0.02226574
MGM,VRSN,0.022275095
CBRE,NDSN,0.022288603
CI,CNC,0.022296456
HBAN,KMX,0.022305184
GWW,PEAK,0.022308384
IVZ,LEN,0.022315036
COO,SRE,0.022315377
O,PGR,0.022330529
CDNS,WM,0.022334254
COF,GOOG,0.022334969
DUK,ODFL,0.022337885
BAX,PKG,0.022351901
ETN,LIN,0.022352153
HBAN,PCG,0.022355892
COO,TFC,0.022361868
ANSS,IP,0.022374451
DGX,LRCX,0.022381194
AEP,IT,0.022388014
LEN,VTR,0.022388066
MGM,WST,0.022388191
SPGI,TFC,0.022391958
QCOM,WMT,0.022399271
CPRT,LNT,0.022399877
KLAC,PGR,0.022404737
CL,SHW,0.022406754
CBRE,VRSN,0.022407854
KLAC,RSG,0.022408742
BIO,WAT,0.022410762
ANSS,ESS,0.022410831
BAX,ITW,0.022414304
CBRE,IDXX,0.022415921
PTC,USB,0.022421797
OMC,RMD,0.022422735
COO,PCAR,0.022423548
ODFL,PTC,0.022441108
DGX,NOC,0.022443199
APD,LHX,0.022443283
ADM,APD,0.0224636
BAX,USB,0.022468555
LH,RE,0.022482924
IRM,MSI,0.022491259
BIO,PGR,0.02249659
CE,MTB,0.02250375
DXCM,SNA,0.022504167
BAX,T,0.022507206
ADP,CMCSA,0.02251682
MGM,NEE,0.02252682
EQIX,MLM,0.022532527
MCD,TER,0.022537489
CMS,SPGI,0.022547319
CHD,IPG,0.022548292
TAP,TXN,0.022564867
GEN,NDSN,0.022571164
WAB,ZBRA,0.022573318
BRK-B,PHM,0.022577111
BDX,WST,0.022583576
LIN,MSI,0.02258702
MDLZ,USB,0.022589437
ADP,MDLZ,0.022594167
COST,HON,0.022596108
FDX,PNC,0.022627917
CB,CMS,0.022632468
IFF,SNA,0.022636766
AIG,CMI,0.022647098
MA,PHM,0.022653499
EL,EQR,0.022655528
AKAM,CTSH,0.022655908
CE,TEL,0.022655957
ANSS,SJM,0.022656237
EFX,MLM,0.022657483
ETN,WY,0.022659397
GIS,MTD,0.022664162
AMT,OMC,0.0226642
ADP,ICE,0.022666546
D,MCHP,0.022675063
CMCSA,ICE,0.022677819
AAL,UNP,0.022680121
COF,GIS,0.022680338
AMZN,EVRG,0.022684466
MGM,PG,0.022685194
MOH,TYL,0.022689355
ALK,PAYX,0.022702526
LH,MTB,0.022707083
BAX,CMCSA,0.022708845
CBRE,WY,0.022717459
CDNS,ODFL,0.022723245
BR,WM,0.022726617
ABT,MOH,0.022730721
CPB,JPM,0.0227352
EIX,USB,0.022737197
INTC,TDG,0.022741852
MS,TMO,0.022742366
PEP,ROP,0.022745028
ALGN,UPS,0.022748247
GEN,ITW,0.022755669
ARE,PEG,0.022760751
AIG,ED,0.022767005
BF-B,ESS,0.022774734
CAG,MLM,0.022777291
BMY,MNST,0.022786563
BBY,MS,0.022789299
JPM,UNH,0.022789886
BALL,BKNG,0.022792826
HBAN,RTX,0.022797271
AMZN,FICO,0.022804146
CMCSA,WEC,0.022816172
PODD,TER,0.022821694
AMD,ZBH,0.022829461
TJX,WTW,0.022836688
KLAC,PEG,0.022861073
DD,OMC,0.022863241
MS,PKI,0.022865871
DHI,NWL,0.022872917
K,TFC,0.022878092
KO,ORCL,0.022881935
IDXX,ITW,0.022881935
ANSS,TJX,0.022885498
CHD,COF,0.022888354
MGM,WM,0.02288961
CBRE,TDG,0.022891727
MS,TXN,0.022893635
AAL,MCO,0.02290128
CAG,TRV,0.022905191
AKAM,MTB,0.022909332
BLK,PKG,0.022916097
SBAC,TEL,0.02292506
CAG,EQIX,0.022926117
CDNS,STZ,0.022929465
WY,XOM,0.022931849
MAS,UNH,0.022935446
MS,NOC,0.022941597
CPRT,KLAC,0.022942836
HBAN,MKTX,0.022947674
CBRE,LLY,0.022957478
KMX,RJF,0.02296189
GPC,MDLZ,0.022965238
ORCL,SBAC,0.022966696
BIIB,PCAR,0.022968708
HBAN,VZ,0.022974228
IVZ,MRK,0.022976381
CPB,CTAS,0.022988396
PEG,SCHW,0.022990312
GIS,O,0.023003747
HAL,JCI,0.023004639
LLY,TFC,0.023010487
CPB,SYY,0.023011835
AZO,UDR,0.023012317
ALK,FISV,0.023013285
FITB,MCO,0.023014352
UPS,WEC,0.023019934
IT,LNT,0.023023075
CBRE,NDAQ,0.023025279
O,WAT,0.023028183
GOOGL,NI,0.023036274
ADSK,GD,0.023052576
LH,PFE,0.023058812
HBAN,UNP,0.023059529
BBWI,DIS,0.023065748
DHI,FISV,0.023068614
COST,OMC,0.023069119
PCG,SNPS,0.023091129
CRM,XEL,0.023093333
DTE,WAT,0.023103242
CPB,EQIX,0.023107192
RMD,TDG,0.023110831
O,POOL,0.023112072
AIG,CL,0.023133817
DHI,PPG,0.023141744
HBAN,ROST,0.023143624
DISH,WFC,0.023145369
JPM,NOC,0.023147767
AKAM,ORCL,0.023150859
MGM,UAL,0.023156266
ES,UDR,0.023165042
PHM,SO,0.023166712
EXPD,NFLX,0.0231759
CDNS,COO,0.023179575
AIG,GIS,0.023183877
GL,PNC,0.023191734
LH,NDSN,0.023196335
MGM,PEG,0.0232048
MGM,STT,0.023209168
AAL,ADM,0.023215753
CCL,HRL,0.02322006
MAA,XEL,0.023224082
ABC,RHI,0.023246648
HBAN,IP,0.02324667
CBRE,MDLZ,0.023248977
BLK,HBAN,0.023253929
MGM,TRMB,0.023255423
APD,NEE,0.023267361
BAX,BLK,0.023271585
ACGL,LNT,0.023276199
PCG,PGR,0.023277237
VRTX,WFC,0.023279358
LNT,SYY,0.023284005
HBAN,TJX,0.023284886
OXY,TPR,0.023286065
CE,EIX,0.023289339
COF,MCK,0.023292186
MMC,MTD,0.02329699
AIG,CME,0.023305046
CI,MCO,0.023313612
EOG,ZBH,0.023318809
GD,PNC,0.023320094
FDX,INTC,0.023332976
BDX,GD,0.0233536
CLX,MDLZ,0.023356425
GOOGL,RE,0.023358035
MMM,RMD,0.023359884
EQIX,MAS,0.023361472
CCL,DHR,0.023390251
ACGL,MTD,0.023393671
PEG,UNH,0.023403325
KO,PFE,0.023406172
AON,COF,0.023431878
BALL,RJF,0.023451258
CDNS,GIS,0.023451723
BMY,WFC,0.023454528
CLX,IFF,0.023456537
JBHT,PG,0.02345772
TYL,WST,0.02345866
MGM,NEM,0.02346841
CPRT,JPM,0.023470468
LRCX,TXN,0.02347694
AIG,LKQ,0.023482056
ECL,LKQ,0.023493725
BLK,ICE,0.023495258
IEX,MRK,0.023497324
ADM,COF,0.023504166
CHD,SJM,0.023514469
CSX,NSC,0.023538151
DAL,DXCM,0.023539139
CCI,SNPS,0.023549963
DIS,LYV,0.023554374
PHM,WAT,0.023555599
UPS,VZ,0.023558838
CTAS,MO,0.02356242
ADBE,TECH,0.023566955
AAL,ALK,0.023568103
A,TFC,0.023571142
CMCSA,COF,0.023577848
LEN,ODFL,0.023586498
ACN,CB,0.023587854
LYV,SRE,0.023604099
AKAM,DIS,0.0236053
CCL,JKHY,0.023611236
NDSN,YUM,0.02362732
LNC,NUE,0.023630682
ON,UAL,0.023633539
TECH,TYL,0.023634368
LNT,RJF,0.023638727
CI,IFF,0.023665154
PPG,WY,0.023673977
NFLX,VMC,0.0236744
AEP,UPS,0.023677001
CTAS,FICO,0.023680959
HSY,WTW,0.023691266
IRM,TDG,0.0236933
IFF,STE,0.023693535
DUK,MKC,0.023699537
D,WAT,0.023700963
SBAC,TROW,0.02370166
MDLZ,SNA,0.023703943
GIS,LEN,0.023706468
DLTR,KO,0.023710486
PHM,TT,0.023710844
ABT,CBRE,0.023714638
CNC,MCO,0.023715751
COO,IP,0.023721736
PWR,PXD,0.023731376
RMD,TEL,0.023732177
AIG,KO,0.023734896
JBHT,NDSN,0.023736127
OXY,TER,0.023742408
AOS,CTAS,0.023745049
AJG,PTC,0.023745139
CSGP,ICE,0.023746242
MA,UPS,0.023760043
AIG,EW,0.023762109
EQR,TER,0.02376647
ESS,TER,0.023784406
MS,TDY,0.023791032
CLX,NKE,0.02379595
MTB,PEP,0.023798289
BF-B,PHM,0.023800793
CE,PTC,0.023807325
BLK,WBA,0.023807667
A,IPG,0.023816299
ICE,NOC,0.023829366
AEP,MMC,0.023840962
RF,SO,0.023855722
CBRE,JNJ,0.023856986
MSI,VZ,0.02386109
COF,K,0.02386282
JPM,MMM,0.02386576
COST,LOW,0.023869856
DHI,OMC,0.023884733
IDXX,INTC,0.023885611
PCAR,WHR,0.023896033
NKE,VRSN,0.023899315
CCL,HSIC,0.023911399
ADSK,ITW,0.02391417
PHM,WST,0.023916133
GIS,POOL,0.023920117
CTAS,RSG,0.023925488
ICE,TAP,0.023925552
AVY,NFLX,0.023928502
NEE,VMC,0.023929933
MAA,TER,0.02393609
LH,ORCL,0.023941957
GWW,VTR,0.023946383
FISV,NFLX,0.02395188
HBAN,SWKS,0.023953267
BIO,DPZ,0.023955553
RF,WMT,0.023959321
MTB,TER,0.023959548
ALL,TDY,0.023967973
LH,TSN,0.023970277
AIG,ROST,0.023972522
MGM,MMM,0.023975622
CAH,UHS,0.023983414
CMCSA,FIS,0.023990276
UPS,WAT,0.024000409
PEP,WAT,0.024001631
BLK,FITB,0.024002535
BRO,CPRT,0.024011475
COF,GOOGL,0.024012427
ACGL,MCHP,0.024013738
GPC,IFF,0.024014551
PSA,WEC,0.02401558
HSIC,TFX,0.024025229
RE,WFC,0.024033774
PARA,TROW,0.02404671
IP,UNP,0.024047529
ACN,ALGN,0.024049968
KO,TROW,0.024061954
RJF,TDG,0.024062475
K,SPGI,0.02406253
EMN,PODD,0.024062621
NUE,SCHW,0.024067057
KLAC,PCG,0.024067104
BBY,LDOS,0.02406801
BG,HIG,0.024085622
CE,HON,0.0240862
AIG,L,0.024091294
BDX,LRCX,0.024093434
ICE,MMC,0.024099917
ICE,MDT,0.02410177
MGM,ZBH,0.02411159
MRK,SRE,0.024113245
MCO,TEL,0.02412319
CCL,NVR,0.0241281
AFL,TT,0.024132502
ACGL,TMUS,0.024138441
LH,PKI,0.024139109
CBRE,VZ,0.024139522
CBRE,CF,0.024139686
AIG,RMD,0.024147568
NSC,RJF,0.024149499
BA,PRU,0.024150656
T,WRB,0.024160133
EXR,TFX,0.024164213
CDNS,MOH,0.024168393
CBRE,IP,0.024168697
BXP,ORCL,0.024168991
RJF,SNPS,0.024173347
NWL,PKI,0.024176209
ADI,TER,0.024177133
TDY,UPS,0.02417841
NVR,O,0.024185576
HBAN,MSI,0.024189007
CBRE,K,0.024198148
TYL,WFC,0.024205059
EXPE,VMC,0.024210115
IFF,NI,0.024213811
DRI,O,0.024218117
AIG,O,0.024218388
FITB,PCG,0.024231062
CBRE,DTE,0.024231115
ECL,LYV,0.024231439
CHD,XEL,0.024231872
BMY,GIS,0.024232177
EL,LH,0.024236571
ATO,WST,0.024237207
CCL,MMM,0.024244779
HSIC,XRAY,0.024254832
FITB,NFLX,0.024257379
KEY,MOS,0.024266175
MGM,RL,0.02426721
DIS,MAR,0.024276557
GEN,PG,0.024276955
RCL,STE,0.02427742
FITB,ZBRA,0.024279866
CMS,O,0.024280398
GPC,JBHT,0.024295351
AAP,WBA,0.024298796
LNT,UPS,0.024301614
MTD,TER,0.024305608
DRI,EW,0.024308164
FITB,SPGI,0.024309879
ADSK,MSI,0.024309899
CPB,XRAY,0.024312817
APD,INTC,0.024312846
TYL,VMC,0.0243136
HSIC,PGR,0.024314855
PODD,UNP,0.024315318
PODD,ZBH,0.024319226
BIO,CPRT,0.024323032
BDX,LHX,0.024326325
CHD,WAT,0.024331093
ATO,MAS,0.02433371
ILMN,MCO,0.024349903
CPB,KLAC,0.024356839
WRB,XEL,0.024358618
GEN,IDXX,0.024359799
MGM,PKG,0.024365244
HBAN,MKC,0.024380417
CPB,EFX,0.024389478
PODD,WTW,0.024392678
CME,PEG,0.024403584
HBAN,PARA,0.024405376
CRM,O,0.024408302
D,DD,0.024410901
HBAN,PSA,0.024417553
ADM,ADSK,0.024424724
PAYX,VMC,0.02442812
IPG,SNA,0.02444076
AAP,RMD,0.024441637
BIO,CINF,0.024443207
FISV,MSFT,0.024451823
JNJ,MAS,0.024452242
MS,TEL,0.024459821
ADSK,AFL,0.024477285
AMD,AXON,0.02447742
APH,MLM,0.024480409
IFF,PNW,0.024488852
REGN,SBAC,0.024495691
CL,CMCSA,0.024502806
RHI,WAB,0.024503983
LYV,SEE,0.024507446
GOOG,MSI,0.024511041
BRK-B,HBAN,0.024512257
DTE,TER,0.024516473
EXPD,UDR,0.024516669
GOOG,GOOGL,0.0245368
IT,SWK,0.024539156
PAYX,STZ,0.024542165
CRM,TECH,0.024544458
BF-B,IT,0.024556899
CPB,LH,0.024567502
KMB,SPGI,0.024579409
CPB,FISV,0.024581072
HAS,PGR,0.024585879
AFL,CCL,0.024598838
ECL,SPGI,0.024606702
CCL,CDNS,0.024614907
ES,JBHT,0.024619098
CL,SPG,0.024628087
PHM,PXD,0.024631439
ABC,BMY,0.024632772
ADI,CAG,0.024639014
DLTR,MDLZ,0.024652727
JKHY,MAS,0.024659605
AOS,ICE,0.024661591
AJG,TFC,0.024674239
FRT,NVR,0.02467496
BRK-B,TDY,0.024678661
MMM,PNC,0.024681467
NDSN,RJF,0.024684012
COO,PG,0.024692603
BDX,CCL,0.024694893
ALK,SPGI,0.024696323
MSI,OMC,0.024699159
ABT,TFC,0.024720782
SBAC,WHR,0.024722031
MLM,SCHW,0.024724299
IFF,WTW,0.024726962
HSIC,TRV,0.024730153
MKC,POOL,0.024730537
PG,ROP,0.024735007
SRE,ZBH,0.024752575
FITB,TRMB,0.024752727
LHX,PEG,0.024756836
AEP,MAS,0.02476237
EXPE,REG,0.024773692
MCO,MRK,0.024778884
ADSK,ALL,0.024779292
CDNS,TFX,0.024809837
ADI,COF,0.024811385
ROP,SHW,0.024826573
JPM,MLM,0.024832687
IPG,XEL,0.024847132
MGM,RTX,0.024853856
MCO,RE,0.024856414
INTC,PEP,0.024856623
ICE,WBA,0.024861699
EXPE,SPGI,0.024865734
PKG,WHR,0.024878762
MS,PODD,0.024882662
AAP,MNST,0.024886844
FRT,KMB,0.024893275
FITB,MDT,0.024894774
BAX,TDY,0.024908409
CHD,SWK,0.024923263
MGM,POOL,0.024929657
AIG,EOG,0.024933625
LRCX,NOC,0.024939406
MSI,ROP,0.0249399
GOOG,ITW,0.024942712
BLK,TRV,0.024954044
DHR,PTC,0.024965982
DHI,STZ,0.024966821
TSCO,WELL,0.024969905
DHR,GL,0.024972156
AAL,IFF,0.024972531
AXON,ELV,0.024975712
EBAY,IP,0.024979398
PPG,WFC,0.024986408
EQT,PODD,0.024987593
JKHY,JPM,0.024989605
AAP,DLTR,0.024993126
NVR,VRSN,0.024994773
EXPE,LEN,0.024996269
FITB,TAP,0.025016706
CMCSA,SPGI,0.025021318
EIX,EXPE,0.025023473
CAH,TECH,0.025024078
JNJ,MHK,0.025031057
CCL,CLX,0.025032427
AME,BF-B,0.025034578
CB,PTC,0.025035173
AKAM,APH,0.02504615
NSC,ODFL,0.025047524
COF,ICE,0.025049043
ALGN,ROL,0.025053641
HBAN,WTW,0.025055228
HD,ORLY,0.025056825
MAA,SWK,0.025062973
MS,PKG,0.025069127
MCK,PHM,0.025079506
CHRW,EQR,0.025080735
CE,PEG,0.025080987
EIX,SPGI,0.025085264
EBAY,WELL,0.025089976
HBAN,LVS,0.025090259
CSGP,LYV,0.025101198
MCHP,TFC,0.025108167
CLX,MAS,0.025108544
HAS,VMC,0.025122074
AON,VLO,0.025122378
FITB,TSCO,0.025134256
FRT,TRV,0.025140853
DTE,MKC,0.025155293
BDX,REG,0.025157766
IT,SNPS,0.025162716
AKAM,RMD,0.025171846
LH,UHS,0.025176163
LNT,POOL,0.025186986
BIO,CDNS,0.025188394
ESS,SBUX,0.025191159
ALK,ROL,0.025216223
JCI,SCHW,0.0252181
LLY,MCO,0.025223417
MCD,MSI,0.025223795
CNC,TMUS,0.02522995
IPG,WFC,0.025231178
CF,WMB,0.025235558
ACN,PEP,0.025240935
AKAM,ILMN,0.025249878
MCO,VRTX,0.025253981
AIG,JBHT,0.025256918
AVY,PAYX,0.025258915
FITB,VFC,0.025264459
AMT,ANSS,0.025265395
APH,PKI,0.025270209
LRCX,PNC,0.025280561
ORLY,SPGI,0.025282779
PCAR,PEP,0.025283966
FDX,LHX,0.025287595
ATO,SNPS,0.025307008
IPG,MA,0.025309547
AEP,BDX,0.025315943
MRK,RE,0.02531836
ADI,TT,0.025325417
ROL,SPGI,0.025328315
PPL,VLO,0.025337263
MHK,TRV,0.025361741
BMY,DLTR,0.025363022
KMB,SHW,0.025365756
SJM,TJX,0.025369427
JPM,MPWR,0.025375736
PNC,RE,0.025378029
EBAY,T,0.025379028
TFC,WM,0.025381398
FIS,MDLZ,0.025384681
AMT,JBHT,0.025399404
CVS,DIS,0.025403007
AAP,NKE,0.02541004
MCHP,ROL,0.025414947
DUK,USB,0.025424116
TER,VZ,0.025440008
AAL,TDG,0.025442819
ICE,POOL,0.025443124
TFC,XEL,0.025444232
MS,RE,0.025450201
EXPE,ROL,0.025452419
MGM,SRE,0.025453599
ARE,TMUS,0.025458825
TECH,WFC,0.02546238
AIZ,MLM,0.025468149
A,OMC,0.02547777
AIG,ON,0.025491949
TECH,UNH,0.025492017
EFX,VMC,0.025493505
BKNG,CRM,0.025494631
OMC,SPGI,0.025500055
INTU,ROP,0.025501582
DLTR,MKC,0.025502506
DGX,EQIX,0.025508968
ISRG,WTW,0.025512494
EXPE,PNC,0.025512933
ES,SBUX,0.025513674
IFF,TFC,0.025524676
ICE,PKG,0.025530084
AFL,GE,0.025531404
NVR,ROL,0.025532591
BR,PAYX,0.025534135
ECL,KMB,0.025534966
ICE,ROL,0.025538013
CB,ROP,0.025538316
CMCSA,TDY,0.025547822
IFF,MAR,0.025554233
A,BXP,0.02556569
BMY,LH,0.025568878
BAX,RE,0.025572005
HRL,LH,0.025572922
CAG,DTE,0.025573226
DISH,PHM,0.025573869
ALGN,TFX,0.025573926
DUK,TDY,0.025575363
AZO,SPGI,0.025576219
JCI,NDAQ,0.025584551
PEP,VMC,0.025600337
EXPE,TGT,0.02560285
MDLZ,XEL,0.025602948
HRL,MMC,0.025603591
AKAM,PH,0.025605704
COF,SHW,0.025605989
MTB,PCAR,0.025608639
HSIC,LLY,0.025610533
CMCSA,WRB,0.025619251
DOV,EOG,0.025634416
ADI,DPZ,0.02564006
MDLZ,PNC,0.025645954
INTU,IPG,0.02564682
CTAS,VMC,0.025651657
LNT,TFC,0.025657421
COST,STE,0.025661429
DTE,MMM,0.02567229
HRL,MAS,0.02568194
ALL,TMO,0.025681988
ADSK,RSG,0.025683231
KMB,RMD,0.025689872
AKAM,PKI,0.025699741
ADM,WY,0.025702476
NUE,TFC,0.025703984
DHR,MAS,0.025713441
MAA,O,0.025723009
MCHP,TXN,0.025725466
BIO,PCG,0.025731044
CE,TXN,0.025732997
CBRE,WHR,0.025737003
O,SNPS,0.02573969
DD,PG,0.0257503
KLAC,PNW,0.025750604
D,PCAR,0.025760281
ORCL,PCAR,0.025767379
CBRE,GIS,0.025768293
AEP,MSI,0.025769069
DTE,PNC,0.025772529
APH,WRB,0.025779539
CCL,TFX,0.025786391
BAX,POOL,0.025787244
MPWR,TAP,0.025787296
CB,COF,0.02578817
ADP,DPZ,0.025788261
LH,SHW,0.025796795
MGM,PGR,0.02580383
EXPD,MSI,0.025808003
TYL,WHR,0.025808479
AON,MLM,0.025816713
DPZ,TFC,0.025818277
ALB,TER,0.025835723
CMS,ROL,0.025843586
ES,HON,0.025868816
MGM,TROW,0.025869505
ALGN,BIO,0.025877742
LYV,RE,0.025878325
MHK,PG,0.025878428
ROL,TXN,0.025885949
CBRE,MKTX,0.025887984
APH,PGR,0.025890866
AMT,GIS,0.025893967
KMX,WHR,0.025915028
MGM,PPL,0.025918431
CVX,GWW,0.025922523
AKAM,UHS,0.025923024
PHM,WRB,0.025930866
HBAN,SPG,0.025935717
APH,MCO,0.025937631
AAPL,WTW,0.025940486
AIG,ROL,0.025950434
RE,SNPS,0.025968411
EIX,MSFT,0.025974746
PHM,ZBRA,0.025981294
COST,UPS,0.025992812
DHI,KLAC,0.025995697
PHM,ROL,0.025998193
DPZ,UNH,0.025999648
ALL,FDX,0.026015005
APH,USB,0.026017227
MGM,WAT,0.026017918
COO,ECL,0.026022404
AIG,BKNG,0.026024705
HBAN,PPG,0.026027688
GOOG,HON,0.026031285
EOG,TT,0.026032354
RCL,XRAY,0.026036231
SRE,USB,0.026040266
SRE,WY,0.026040773
ADBE,PEG,0.026047068
CCL,EXR,0.026050119
MO,MSFT,0.026057864
ABT,DIS,0.02606688
BA,DD,0.026076346
FRT,SPGI,0.02608009
ADM,IVZ,0.026082706
EXR,MAS,0.026100555
TER,WEC,0.026109017
EQIX,PCG,0.026116975
KEY,PEAK,0.026121571
EFX,TECH,0.026125216
EXR,JKHY,0.026136306
PNW,T,0.026143064
IRM,LLY,0.026144162
DE,FITB,0.026154721
PNW,WAT,0.02615783
CI,NKE,0.02615961
CCL,IDXX,0.026166245
KEY,MCD,0.026167075
ICE,INCY,0.026174815
COF,UHS,0.026179124
BAX,TECH,0.026191652
ES,WELL,0.02619895
CMCSA,PTC,0.026206943
AKAM,TROW,0.026208717
EMR,TRMB,0.026214317
CDNS,MAS,0.026215526
IRM,XRAY,0.026216098
CB,PG,0.026244317
AKAM,VRTX,0.026246514
CE,PRU,0.026249919
CAG,MAA,0.026253539
DUK,WRB,0.026253904
BMY,COF,0.02625633
LNC,NTRS,0.026263234
IRM,NWL,0.026268949
WAT,XRAY,0.026271843
CBRE,WEC,0.026281855
COF,EL,0.026282529
APH,LNT,0.0262864
AME,CDNS,0.026290019
FITB,WEC,0.026290912
EOG,WFC,0.026300393
INTU,ROST,0.026302204
DIS,ELV,0.026317862
CNC,ELV,0.026339796
MGM,SNA,0.026342226
EXPE,VLO,0.026351601
PKG,UPS,0.026364577
ALK,HUM,0.02637215
MAS,PCG,0.02637973
ADSK,TT,0.026389704
MSI,MTD,0.026392852
CMS,ROP,0.026392857
CTAS,ICE,0.02639773
ABC,AKAM,0.026397953
MGM,MKTX,0.026407987
DRI,SNPS,0.026415625
COST,MCO,0.026420636
LNC,SCHW,0.026423579
ALGN,MO,0.026427309
PCAR,WTW,0.02642797
IT,MMM,0.026428005
AKAM,APD,0.026432933
BA,GL,0.026450375
PEG,UAL,0.026455109
JPM,ROL,0.026455799
COF,SBUX,0.026476976
ALGN,APH,0.026477954
AIG,WAT,0.026487787
MGM,NI,0.026490898
TXT,ZION,0.026500241
STE,TDG,0.026501226
PWR,UNP,0.026515682
CTAS,WST,0.026518134
AMT,KMB,0.026518271
MLM,NI,0.026525563
AIG,CRM,0.02652849
PAYX,POOL,0.026531621
BMY,TYL,0.026537935
PEP,RMD,0.026538657
MGM,WRB,0.026547053
LOW,XRAY,0.02655344
BA,USB,0.026555782
CRM,GPC,0.026555979
HBAN,SWK,0.026556116
AMD,EXPD,0.026564103
MS,NWL,0.026565078
CCL,HOLX,0.026565698
PNC,WRB,0.026578754
ALL,BA,0.026584636
AZO,LEN,0.02659226
IFF,UHS,0.026600738
CDNS,MSI,0.026604594
BRO,NDSN,0.026606352
CRM,NVR,0.026612147
JKHY,TFX,0.026618673
CSX,PCAR,0.026622968
FIS,LNT,0.02663676
HUM,PCG,0.02665312
CI,TYL,0.026658479
PEP,PTC,0.026661856
HD,PGR,0.026668588
ACGL,COF,0.026673325
OMC,WEC,0.026678417
K,MTD,0.026680848
HD,NI,0.026680921
MGM,PNR,0.026682285
COST,WTW,0.026687732
GL,MCHP,0.026703513
LNC,PEG,0.026710353
APD,BA,0.02671816
AON,LH,0.026722323
POOL,WRB,0.026729553
PG,WAT,0.026750046
AOS,CINF,0.026751055
CRM,LNT,0.026751766
AEP,COST,0.026752026
CMS,PEP,0.026755632
CRM,TJX,0.026755814
TSCO,WTW,0.026761768
BLK,BRK-B,0.02679084
CDNS,UAL,0.026792919
